,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,toxic
1405,1434,3,0,0,3,2,&#8220;@MannyBDlopez: When you open your starburst candy and get 2 yellows http://t.co/F0dDbfEzB6&#8221; lmao bruh,0
1422,1452,3,0,0,3,2,&#8220;@MomMeMustHaves: MMMH Daily is out! http://t.co/bPtRtXcel0 Stories via @KristinCruz&#8221; @ExMoShow #yellow is IN! &amp; @romyraves luv the bling!,0
1452,1482,3,0,1,2,2,&#8220;@OGBEARD: Some of y'all bios are trash.&#8221; Mine pretty good,0
1465,1495,3,1,0,2,2,"&#8220;@PlMPCESS: In the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha http://t.co/S0XWGfLJ9C&#8221; &#128588;",0
1469,1499,3,0,0,3,2,"&#8220;@PrayForJack I survived swine flu, bird flu, west nile and the Bloomberg administration. I'll be fine&#8221;the abortion survival. Cant 4get that",0
1471,1501,3,0,1,2,2,&#8220;@PubesOnFleeK: My tweets trash&#8221;,0
1475,1505,3,0,0,3,2,&#8220;@Queendev_: My leave out is trash &#128552;&#8221;&#128557;&#128557;&#128557; u sick,0
1477,1507,3,0,1,2,2,&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu,0
1496,1527,3,0,0,3,2,&#8220;@RudeNation21: When girls take my snap backs and beanies lol&#128169; that's 35 dollars a hat and 40 for the AX beanieS &#128530;&#8221;I don't let them take it,0
1511,1543,3,0,0,3,2,&#8220;@SarabiaErik: I just accidentally ate a pot brownie. I guess there goes my pledge of being drug free for life . lolz .&#8221; Lmao #College,0
1514,1546,3,0,0,3,2,&#8220;@SexualMedic: How I feel when I'm throwing trash away... http://t.co/qQ94N1rD5N&#8221; everyday in school.,0
1520,1552,3,0,0,3,2,&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;,0
1544,1578,3,0,0,3,2,"&#8220;@TWOLVEGIRL: I find myself wanting to google ""the yellow king"" #TrueDetective&#8221; No kidding! What is going on?",0
1561,1595,3,0,1,2,2,&#8220;@TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck,0
1570,1605,3,0,1,2,2,&#8220;@Tom_2Times: Making weed brownies tonight&#8221; goin slide me a batch relo,0
1582,1617,6,0,2,4,2,"&#8220;@TryHardSilva: Quote this with a weezy verse"" I'm a diamond in the rough like a baby in the trash",0
1591,1626,3,0,0,3,2,"&#8220;@UTRagers: COLT MCCOY WINS&#8252;&#65039;
#HookEm&#128002;&#8221; he's still trash",0
1601,1636,3,0,0,3,2,"&#8220;@WORSTRAPLYRlCS: http://t.co/hE19TIfqFX&#8221;

How is this trash...",0
1608,1643,3,0,0,3,2,&#8220;@WillyC14_: &#8220;@urbie_6: #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @Tgold32&#8221; @connorbradley,0
1615,1650,3,0,0,3,2,"&#8220;@Yankees: #Yankees and Red Sox are scoreless as we play in the 2nd inning.&#8221;
THE BAMBINO IS WATCHING!",0
1616,1651,3,0,0,3,2,"&#8220;@Yankees: Alfredo Aceves in to relieve @CC_Sabathia here in the 4th. #Yankees&#8221; he needs to go away , gas can !",0
1617,1652,3,0,0,3,2,&#8220;@Yattabing Cavs trash.. Heat trash.. Smh&#8221;pat gotta make trades,0
1620,1655,3,0,0,3,2,&#8220;@Yummy: Oreo ice cream cake &#128588; http://t.co/dvabPmgQjo&#8221; &#128525;,0
1648,1683,3,0,0,3,2,&#8220;@_LoveCarolina_: My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(,0
1656,1691,3,0,1,2,2,&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao,0
1657,1692,3,0,1,2,2,&#8220;@__Black_Jesus: &#8220;@lil_aerii: Happy new year &#127882;&#127881;&#127881;&#127881;&#127881;&#127881;&#127881;&#127882;&#127882;&#8221; check yo clock Hun we got another hour lol..&#8221;they just did the lil count down thing,0
1696,1731,3,0,0,3,2,&#8220;@anallanusa32: 83 you're really cool you're good at basketball. And your a zebra &#127936;&#128060;&#8221; is this @WillBall4Life?,0
1710,1745,3,0,0,3,2,&#8220;@butter_obama: I hate when I attempt to make the yellow light but the car infront of me stops at the light &#128545;&#128545;&#128545;&#8221;&#8252;&#65039; I be wanting to fight&#128514;,0
1728,1763,3,0,0,3,2,&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,0
1764,1799,3,1,0,2,2,&#8220;@fatbellybella: I know u didnt hit that jigga with my fav purse. .. @solangeknowles&#8221;--no chill! &#128514;&#128514;,0
1770,1805,3,0,0,3,2,&#8220;@ghostriderJ1: Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization,0
1776,1812,3,0,0,3,2,&#8220;@hoppk92: @WCCORosen Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,0
1777,1813,3,0,0,3,2,&#8220;@iCARLEYBBY: &#8220;@DJZeeti: twitpic a selfie with light colored eyes&#8221; http://t.co/BSOYlL83Iz&#8221;&#128525;,0
1784,1821,3,0,0,3,2,&#8220;@iSignMyOwnBoobs thats my fav part on Take Care&#8221;whole album trash,0
1805,1842,3,0,0,3,2,&#8220;@jerseyzbest74: eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense&#8221; #StopIt,0
1834,1872,3,0,0,3,2,"&#8220;@lakeshow73: @WCCORosen Too bad the optimism I have for the Royals, you don't have for the Twins!! Take those ""Rose(ie) colored glasses off",0
1868,1906,6,0,1,5,2,&#8220;@notflappybird: Tag a friend that sucks at flappy bird&#8221; @me,0
1881,1919,3,0,1,2,2,&#8220;@rihanna: We raided Nicki's wig closet for the summer! Bad gals just wanna have fun! http://t.co/0paNscImEw&#8221; this bitch has the a nerve smh,0
1902,1941,3,0,0,3,2,&#8220;@sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos&#8221;,0
1910,1949,3,0,0,3,2,&#8220;@sportspickle: The fruit of the modern Yankees farm system. http://t.co/LfWC3LSRjO&#8221; Joba the Nut.,0
1924,1963,3,0,0,3,2,&#8220;@theellemac: Essence Fest anyone?&#8221; I'll be there on the main stage 2 stepping with Uncle Charlie,0
1946,1986,3,0,0,3,2,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?,0
1951,1991,3,0,0,3,2,"&#8220;@wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.&#8221; @LayaFace",0
1952,1992,3,0,0,3,2,&#8220;@wwwobert_: B Oreo a stunt&#8221;come thru &#128293;&#128293;&#128293;,0
1960,2000,3,0,0,3,2,&#8220;@yungtfti: I feel sorry for anyone who paid for LIC because edc is trash music&#8221;,0
1964,2004,3,0,1,2,2,&#8220;@zt0mm: Traded in my nikes for a new mic.. I guess it's safe to say he sold soles for his new life ... -bada$$&#8221;,0
1965,2005,3,0,0,3,2,"&#8220;There is a time &amp; a place 4 decaf coffee. Never &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via @JenerationPR &amp; @theskimm",0
1966,2006,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/6ZUxaQeaVL,0
1967,2007,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/ENSNf9RGPH,0
1969,2009,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/thXm7Hjo07,0
1970,2010,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/yRfdaIooYZ,0
1971,2011,3,0,1,2,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/1xTCOome3v,0
1972,2012,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/8KUzaPFCMF,0
1973,2013,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Br7el4ZXrw,0
1974,2014,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2,0
1975,2015,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Nkvy9nwyzj,0
1976,2016,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/TQS3wPA6O7,0
1977,2017,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/ZsAAzFL0p5,0
1978,2018,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3,0
1979,2019,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq,0
1980,2020,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/iuCRWOfDts,0
1981,2021,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/mLFuCqIIFA,0
1982,2022,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/pxwlZkWaCs,0
1983,2023,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/sPVogfyXZT,0
1984,2024,3,0,0,3,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/u3PzeV9E9q,0
1985,2025,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/2POFGc7ohC,0
1986,2026,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/FhGqF0RWBE,0
1987,2027,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/K2iBFLgs4Z,0
1988,2028,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/O8JoZOKFEI,0
1989,2029,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/zibllnm1ZS,0
1990,2030,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe,0
1991,2031,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2,0
1992,2032,3,0,0,3,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/ydZYr4dVS4,0
2002,2042,3,0,1,2,2,"&amp; thots are wearing Uggs RT @BigBootyJudy814: #ItsFallBecause negros are pulling out their Timbs""",0
2010,2050,3,0,0,3,2,&lt;&lt;&lt;when it's yellow outside,0
2011,2051,3,0,0,3,2,&lt;-- nudes are trash,0
2129,2173,3,1,0,2,2,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",0
2131,2175,3,0,0,3,2,"'Forget to salute,' trash the other guy for the 'bad war' (during Cairo II), sympathize w/ 'Pockistan,' gays hurting morale. Thanks King!",0
2132,2176,3,0,0,3,2,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",0
2135,2179,3,0,0,3,2,(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),0
2136,2180,3,0,0,3,2,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0
2138,2182,3,0,0,3,2,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,0
2143,2188,3,0,0,3,2,*Searches my yellow pages app for the nearest Jack In The Box*,0
2146,2191,3,0,1,2,2,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,0
2148,2193,3,0,1,2,2,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*",0
2157,2202,3,0,0,3,2,*rubs hands like bird man,0
2159,2204,3,0,0,3,2,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",0
2160,2205,3,0,0,3,2,*waits for Fanduel to hit me with the jig*,0
2167,2212,3,1,0,2,2,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",0
2179,2224,3,0,0,3,2,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",0
2180,2225,3,0,0,3,2,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,0
2184,2229,3,0,0,3,2,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?,0
2186,2231,3,0,0,3,2,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",0
2188,2233,3,0,0,3,2,.@agie_sweet36 @VedanteBreh12 @TravelNevada Try visiting @thewashoeclub at night for a real spook!,0
2189,2234,3,0,0,3,2,".@dawnbazely Thank you, Dawn. I see our state bird graces your avatar...",0
2190,2235,3,0,1,2,2,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.,0
2191,2236,3,0,0,3,2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,0
2192,2237,3,0,0,3,2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,0
2202,2247,3,0,0,3,2,"1) RT @naeluckyass: @ILoveBigTracy @Therealalonig no I'm not crossed eyed, I'm albino. Can't control that",0
2205,2250,3,1,0,2,2,1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.,0
2206,2251,3,0,1,2,2,1-800-slap-a-hoe,0
2208,2253,4,0,0,4,2,"10 RT @ParadoxicalMike 1.5 RT @iDavey On average, 2. But I can be an 8 when need be. ""@SinsOfMyFather_ On a scale of 1-10 how ghetto are u?""",0
2214,2259,3,0,1,2,2,12 oz arizona's trash,0
2217,2262,3,0,1,2,2,1300 for the eggs sunny side nicca .. @EastsideDame,0
2222,2267,3,0,0,3,2,1996 and 1999 World Series Rematch: #Yankees #Braves,0
2227,2272,3,0,0,3,2,2 adult human skulls found in trash http://t.co/VcsNP9ejV9,0
2239,2284,3,0,0,3,2,22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??,0
2249,2294,3,0,1,2,2,30 mins for @natezoo919 n @greco_joel to pick out a trash can @ meijer....now do u guys understand why I took 3 shots before this trip,0
2256,2301,3,0,0,3,2,"4&#8419;2&#8419;0&#8419;

moke up",0
2261,2306,3,0,0,3,2,"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",0
2263,2308,3,0,0,3,2,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!,0
2265,2310,3,0,0,3,2,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
#crazycats http://t.co/A5ZBVDXapx",0
2276,2321,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF,0
2277,2322,3,0,0,3,2,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT,0
2280,2325,3,0,0,3,2,"93 feature car

1 of 1503 yellow and black feature car. buck tag is on the radiator support. 67,3xx miles,... http://t.co/1nkNfZqBo9",0
2283,2328,3,0,0,3,2,99 percent of the trash we dump in the sea is missing. This is not a good thing &#8594; http://t.co/CwC2LWCV3T http://t.co/Y0kt02HLm1,0
2286,2331,3,0,0,3,2,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!""",0
2294,2339,3,0,1,2,2,@05235fd083ad408 hick yes,0
2296,2341,3,0,1,2,2,"@05proFESSOR Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach",0
2301,2346,3,0,0,3,2,@0xabad1dea Hard to QA? Time is also a pain to mock out in unit tests...,0
2305,2351,3,0,0,3,2,"@1Corinthians126 #BlessJesus Yes,#Felt..and touched the soles of the humanity with stains and impressions that only leaves its reflections.",0
2306,2352,3,0,1,2,2,@1Corinthians126 #BooksOfGodWidom Proverbs 1:26 I also will laugh at your calamity; I will mock when your fear cometh;,0
2307,2353,6,0,0,6,2,@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus,0
2308,2354,3,0,0,3,2,@1Corinthians126 #Jesus Genesis 2:19 Out of the ground the LORD God formed every beast of the field and every #bird of the sky #Initiating,0
2313,2359,3,1,0,2,2,@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.,0
2314,2360,3,0,1,2,2,"@1SonofYahweh &amp; what we do with our foolish proud selves? Roll our eyes, pretend that we dont see, mock or laff at them, arrogant attitudes",0
2323,2369,9,0,0,9,2,@1usagrunt. I wonder what Charlie Brown would have to say about these days.,0
2328,2374,6,1,2,3,2,@2ANow She looks like a plastic monkey doll!,0
2334,2380,3,0,0,3,2,@37738921 reminds me of Oreos lmao,0
2344,2392,3,1,0,2,2,@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,0
2345,2393,3,0,0,3,2,@AB_crispyy_andy I laugh Oreos and lady gaga on a Sunday day,0
2346,2394,3,0,0,3,2,@ACMobbDeep @madsbennett yeah I run over squirrels and coons,0
2350,2398,3,0,0,3,2,@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,0
2356,2405,3,0,1,2,2,@ASourAppleTree Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.,0
2358,2407,3,0,1,2,2,@A_Little_Wicked that's not ghetto. That's sweet and a movie quote. Try again,0
2362,2411,3,0,0,3,2,@Abels_Masochist you're not ghetto tho. You can live in the hood and not be ghetto #facts,0
2372,2421,3,0,0,3,2,@ActaBunniFooFoo I like my gross yellow heat lamps. Why?,0
2374,2423,3,0,0,3,2,@AdamBaldwin @ChicoDelainky clams to be a comedy writer. #untrue,0
2377,2426,4,0,0,4,2,@AdamSchein @TheMayorMatt I may have just cried a tad #illmissu shiner,0
2380,2429,3,0,0,3,2,@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;,0
2385,2434,3,0,0,3,2,"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",0
2399,2448,3,0,0,3,2,"@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)",0
2415,2465,3,0,0,3,2,"@AllieLexiLove I like them dark, light, Carmel, white, red, tan, yellow, blue, purple, green. It doesnt matter what color they are",0
2416,2466,3,0,0,3,2,@Alludra_AIE just remember to keep the skirt dark colored. It camouflages all that pan dimensional gore,0
2426,2477,3,0,0,3,2,@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-),0
